x,y,z,label
-0.031,-0.177,1.269,0
-0.038,-0.182,1.214,0
-0.038,-0.171,1.041,0
-0.034,-0.182,1.209,0
-0.036,-0.121,1.008,0
-0.039,-0.168,1.139,0
-0.04,-0.188,1.098,0
-0.041,-0.187,1.037,0
-0.041,-0.103,1.243,0
-0.036,-0.108,1.094,0
-0.031,-0.129,1.29,0
-0.036,-0.16,1.001,0
-0.043,-0.172,1.22,0
-0.031,-0.144,1.29,0
-0.039,-0.194,1.247,0
-0.038,-0.113,1.267,0
-0.04,-0.177,1.298,0
-0.036,-0.124,1.211,0
-0.034,-0.174,1.084,0
-0.04,-0.161,1.041,0
-0.031,-0.111,1.202,0
-0.042,-0.142,1.112,0
-0.033,-0.17,1.036,0
-0.034,-0.159,1.123,0
-0.041,-0.15,1.067,0
-0.035,-0.158,1.266,0
-0.037,-0.193,1.036,0
-0.045,-0.189,1.05,0
-0.048,-0.151,1.231,0
-0.05,-0.109,1.128,0
-0.04,-0.18,1.133,0
-0.04,-0.119,1.004,0
-0.036,-0.106,1.076,0
-0.037,-0.16,1.206,0
-0.03,-0.161,1.277,0
-0.035,-0.186,1.294,0
-0.042,-0.126,1.043,0
-0.038,-0.188,1.102,0
-0.038,-0.157,1.041,0
-0.046,-0.106,1.031,0
-0.037,-0.1,1.183,0
-0.036,-0.108,1.202,0
-0.031,-0.149,1.267,0
-0.048,-0.182,1.156,0
-0.044,-0.174,1.018,0
-0.039,-0.128,1.094,0
-0.043,-0.164,1.152,0
-0.033,-0.107,1.08,0
-0.04,-0.138,1.008,0
-0.031,-0.159,1.012,0
-0.041,-0.169,1.241,0
-0.034,-0.146,1.064,0
-0.044,-0.187,1.24,0
-0.032,-0.333,1.036,1
-0.042,-0.197,1.053,0
-0.04,-0.159,1.18,0
-0.047,-0.176,1.018,0
-0.045,-0.126,1.257,0
-0.045,-0.141,1.096,0
-0.034,-0.151,1.224,0
-0.032,-0.175,1.01,0
-0.038,-0.119,1.273,0
-0.046,-0.188,1.278,0
-0.035,-0.121,1.155,0
-0.031,-0.173,1.082,0
-0.039,-0.167,1.043,0
-0.049,-0.141,1.181,0
-0.049,-0.142,1.008,0
-0.034,-0.194,1.172,0
-0.05,-0.111,1.091,0
-0.039,-0.17,1.221,0
-0.031,-0.141,1.068,0
-0.039,-0.164,1.232,0
-0.043,-0.132,1.237,0
-0.038,-0.112,1.066,0
-0.032,-0.136,1.272,0
-0.033,-0.113,1.211,0
-0.043,-0.109,1.151,0
-0.036,-0.116,1.191,0
-0.043,-0.113,1.253,0
-0.036,-0.101,1.043,0
-0.039,-0.115,1.111,0
-0.05,-0.135,1.293,0
-0.033,-0.118,1.191,0
-0.045,-0.101,1.074,0
-0.048,-0.142,1.068,0
-0.036,-0.115,1.095,0
-0.043,-0.159,1.295,0
-0.032,-0.106,1.127,0
-0.031,-0.113,1.041,0
-0.042,-0.115,1.005,0
-0.044,-0.127,1.173,0
-0.048,-0.116,1.037,0
-0.038,-0.176,1.071,0
-0.04,-0.1,1.198,0
-0.031,-0.125,1.052,0
-0.045,-0.113,1.273,0
-0.044,-0.193,1.151,0
-0.047,-0.142,1.246,0
-0.043,-0.124,1.003,0
-0.043,-0.113,1.108,0
-0.041,-0.111,1.075,0
-0.041,-0.145,1.226,0
-0.031,-0.102,1.148,0
-0.044,-0.122,1.104,0
-0.032,-0.168,1.209,0
-0.05,-0.178,1.21,0
-0.04,-0.133,1.089,0
-0.034,-0.157,1.14,0
-0.038,-0.146,1.223,0
-0.032,-0.145,1.003,0
-0.048,-0.183,1.115,0
-0.041,-0.128,1.108,0
-0.048,-0.167,1.105,0
-0.038,-0.148,1.029,0
-0.032,-0.102,1.005,0
-0.045,-0.194,1.094,0
-0.031,-0.157,1.052,0
-0.035,-0.119,1.121,0
-0.047,-0.183,1.162,0
-0.043,-0.169,1.075,0
-0.045,-0.16,1.182,0
-0.036,-0.158,1.171,0
-0.05,-0.111,1.101,0
-0.049,-0.109,1.23,0
-0.032,-0.115,1.093,0
-0.021,-0.588,1.643,1
-0.041,-0.143,1.029,0
-0.044,-0.181,1.023,0
-0.046,-0.101,1.158,0
-0.043,-0.149,1.26,0
-0.042,-0.155,1.286,0
-0.048,-0.164,1.21,0
-0.032,-0.155,1.041,0
-0.047,-0.146,1.078,0
-0.039,-0.151,1.065,0
-0.042,-0.11,1.057,0
-0.049,-0.19,1.02,0
-0.048,-0.18,1.17,0
-0.04,-0.128,1.174,0
-0.036,-0.102,1.13,0
-0.048,-0.18,1.176,0
-0.034,-0.127,1.113,0
-0.044,-0.199,1.067,0
-0.042,-0.193,1.175,0
-0.037,-0.128,1.299,0
-0.041,-0.124,1.04,0
-0.043,-0.184,1.152,0
-0.042,-0.135,1.078,0
-0.045,-0.19,1.158,0
-0.038,-0.195,1.064,0
-0.038,-0.139,1.204,0
-0.043,-0.189,1.147,0
-0.046,-0.189,1.265,0
-0.035,-0.164,1.028,0
-0.046,-0.174,1.136,0
-0.049,-0.186,1.187,0
-0.036,-0.172,1.13,0
-0.043,-0.2,1.151,0
-0.041,-0.104,1.263,0
-0.035,-0.104,1.224,0
-0.049,-0.183,1.042,0
-0.034,-0.112,1.013,0
-0.037,-0.11,1.224,0
-0.048,-0.183,1.097,0
-0.047,-0.137,1.186,0
-0.045,-0.164,1.245,0
-0.036,-0.175,1.064,0
-0.033,-0.143,1.233,0
-0.037,-0.105,1.233,0
-0.031,-0.121,1.246,0
-0.03,-0.16,1.175,0
-0.037,-0.164,1.198,0
-0.03,-0.145,1.25,0
-0.038,-0.136,1.291,0
-0.045,-0.112,1.051,0
-0.031,-0.109,1.264,0
-0.048,-0.114,1.268,0
-0.045,-0.154,1.229,0
-0.047,-0.102,1.022,0
-0.042,-0.112,1.226,0
-0.038,-0.133,1.014,0
-0.036,-0.133,1.211,0
-0.047,-0.137,1.163,0
-0.04,-0.118,1.172,0
-0.033,-0.142,1.091,0
-0.044,-0.189,1.244,0
-0.046,-0.191,1.298,0
-0.045,-0.181,1.272,0
-0.041,-0.129,1.154,0
-0.047,-0.119,1.147,0
-0.034,-0.133,1.21,0
-0.047,-0.199,1.189,0
-0.041,-0.14,1.166,0
-0.039,-0.121,1.095,0
-0.046,-0.115,1.109,0
-0.05,-0.129,1.217,0
-0.048,-0.123,1.179,0
-0.035,-0.105,1.113,0
-0.037,-0.13,1.086,0
-0.038,-0.128,1.095,0
-0.045,-0.197,1.255,0
-0.041,-0.184,1.252,0
-0.044,-0.131,1.01,0
-0.046,-0.106,1.176,0
-0.04,-0.154,1.297,0
-0.049,-0.126,1.016,0
-0.042,-0.181,1.004,0
-0.035,-0.167,1.244,0
-0.039,-0.128,1.233,0
-0.046,-0.138,1.159,0
-0.031,-0.153,1.252,0
-0.034,-0.12,1.267,0
-0.044,-0.155,1.257,0
-0.038,-0.152,1.086,0
-0.044,-0.177,1.176,0
-0.048,-0.133,1.148,0
-0.044,-0.112,1.249,0
-0.039,-0.148,1.157,0
-0.049,-0.176,1.264,0
-0.04,-0.162,1.161,0
-0.046,-0.183,1.194,0
-0.036,-0.185,1.204,0
-0.036,-0.11,1.026,0
-0.048,-0.167,1.269,0
-0.032,-0.177,1.185,0
-0.038,-0.196,1.297,0
-0.045,-0.188,1.29,0
-0.04,-0.174,1.253,0
-0.041,-0.192,1.008,0
-0.031,-0.134,1.051,0
-0.046,-0.127,1.294,0
-0.04,-0.15,1.086,0
-0.032,-0.115,1.053,0
-0.032,-0.141,1.063,0
-0.037,-0.121,1.247,0
-0.032,-0.149,1.096,0
-0.038,-0.188,1.174,0
-0.041,-0.146,1.141,0
-0.04,-0.164,1.295,0
-0.044,-0.107,1.138,0
-0.039,-0.142,1.011,0
-0.04,-0.121,1.205,0
-0.041,-0.178,1.035,0
-0.045,-0.161,1.11,0
-0.037,-0.168,1.237,0
-0.041,-0.147,1.298,0
-0.036,-0.156,1.294,0
-0.05,-0.14,1.132,0
-0.046,-0.158,1.112,0
-0.047,-0.112,1.199,0
-0.048,-0.101,1.138,0
-0.041,-0.191,1.213,0
-0.048,-0.106,1.152,0
-0.031,-0.119,1.286,0
-0.044,-0.15,1.089,0
-0.036,-0.167,1.296,0
-0.04,-0.106,1.055,0
-0.048,-0.144,1.273,0
-0.046,-0.114,1.249,0
-0.039,-0.192,1.084,0
-0.043,-0.142,1.031,0
-0.048,-0.193,1.182,0
-0.031,-0.154,1.0,0
-0.049,-0.192,1.098,0
-0.032,-0.133,1.194,0
-0.04,-0.117,1.3,0
-0.045,-0.171,1.273,0
-0.034,-0.115,1.184,0
-0.036,-0.462,1.094,1
-0.035,-0.15,1.008,0
-0.043,-0.147,1.211,0
-0.036,-0.117,1.039,0
-0.035,-0.108,1.194,0
-0.032,-0.171,1.23,0
-0.036,-0.125,1.271,0
-0.038,-0.182,1.14,0
-0.034,-0.197,1.253,0
-0.048,-0.187,1.065,0
-0.038,-0.155,1.225,0
-0.038,-0.154,1.24,0
-0.047,-0.17,1.024,0
-0.03,-0.171,1.264,0
-0.05,-0.171,1.197,0
-0.035,-0.136,1.081,0
-0.039,-0.184,1.21,0
-0.047,-0.132,1.258,0
-0.045,-0.185,1.181,0
-0.041,-0.137,1.021,0
-0.043,-0.107,1.277,0
-0.064,-0.473,1.119,1
-0.037,-0.136,1.112,0
-0.042,-0.107,1.208,0
-0.036,-0.152,1.138,0
-0.044,-0.159,1.265,0
-0.033,-0.189,1.117,0
-0.048,-0.113,1.025,0
-0.036,-0.149,1.078,0
-0.037,-0.196,1.174,0
-0.049,-0.128,1.049,0
-0.041,-0.158,1.167,0
-0.048,-0.108,1.201,0
-0.032,-0.193,1.252,0
-0.032,-0.138,1.028,0
-0.034,-0.146,1.013,0
-0.04,-0.191,1.296,0
-0.05,-0.172,1.183,0
-0.046,-0.178,1.229,0
-0.047,-0.179,1.171,0
-0.031,-0.159,1.255,0
-0.033,-0.158,1.106,0
-0.044,-0.174,1.004,0
-0.038,-0.12,1.135,0
-0.038,-0.152,1.151,0
-0.05,-0.101,1.072,0
-0.044,-0.114,1.159,0
-0.032,-0.176,1.11,0
-0.034,-0.12,1.282,0
-0.037,-0.106,1.15,0
-0.039,-0.112,1.184,0
-0.042,-0.159,1.247,0
-0.038,-0.103,1.181,0
-0.042,-0.14,1.204,0
-0.039,-0.153,1.235,0
-0.036,-0.154,1.182,0
-0.037,-0.113,1.242,0
-0.044,-0.115,1.051,0
-0.043,-0.151,1.218,0
-0.035,-0.198,1.212,0
-0.031,-0.126,1.073,0
-0.039,-0.132,1.196,0
-0.045,-0.153,1.095,0
-0.032,-0.146,1.06,0
-0.035,-0.197,1.166,0
-0.046,-0.197,1.078,0
-0.039,-0.107,1.028,0
-0.049,-0.179,1.092,0
-0.044,-0.194,1.064,0
-0.041,-0.165,1.147,0
-0.038,-0.101,1.003,0
-0.048,-0.106,1.088,0
-0.042,-0.152,1.271,0
-0.033,-0.13,1.006,0
-0.04,-0.142,1.21,0
-0.043,-0.151,1.271,0
-0.046,-0.107,1.125,0
-0.045,-0.151,1.296,0
-0.032,-0.126,1.177,0
-0.047,-0.143,1.222,0
-0.05,-0.11,1.072,0
-0.047,-0.123,1.074,0
-0.041,-0.101,1.278,0
-0.049,-0.176,1.228,0
-0.05,-0.107,1.249,0
-0.041,-0.101,1.148,0
-0.048,-0.108,1.239,0
-0.032,-0.1,1.154,0
-0.04,-0.166,1.194,0
-0.047,-0.108,1.06,0
-0.034,-0.121,1.111,0
-0.037,-0.185,1.108,0
-0.03,-0.19,1.201,0
-0.036,-0.176,1.147,0
-0.036,-0.149,1.186,0
-0.043,-0.16,1.053,0
-0.046,-0.173,1.298,0
-0.048,-0.182,1.002,0
-0.041,-0.131,1.263,0
-0.04,-0.133,1.012,0
-0.033,-0.189,1.188,0
-0.03,-0.198,1.281,0
-0.033,-0.152,1.026,0
-0.043,-0.188,1.142,0
-0.045,-0.125,1.281,0
-0.046,-0.187,1.207,0
-0.048,-0.195,1.081,0
-0.036,-0.118,1.097,0
-0.048,-0.142,1.196,0
-0.04,-0.175,1.009,0
-0.037,-0.167,1.245,0
-0.049,-0.2,1.154,0
-0.049,-0.112,1.005,0
-0.03,-0.187,1.237,0
-0.047,-0.101,1.144,0
-0.031,-0.139,1.207,0
-0.037,-0.181,1.089,0
-0.046,-0.167,1.084,0
-0.049,-0.198,1.1,0
-0.036,-0.102,1.276,0
-0.038,-0.134,1.264,0
-0.043,-0.169,1.276,0
-0.039,-0.178,1.147,0
-0.031,-0.165,1.085,0
-0.045,-0.166,1.06,0
-0.037,-0.166,1.131,0
-0.043,-0.178,1.216,0
-0.031,-0.109,1.248,0
-0.04,-0.131,1.191,0
-0.044,-0.167,1.274,0
-0.039,-0.13,1.278,0
-0.037,-0.127,1.268,0
-0.034,-0.137,1.13,0
-0.033,-0.148,1.018,0
-0.038,-0.166,1.259,0
-0.039,-0.162,1.261,0
-0.041,-0.131,1.024,0
-0.036,-0.127,1.245,0
-0.038,-0.144,1.299,0
-0.031,-0.132,1.027,0
-0.035,-0.164,1.249,0
-0.05,-0.12,1.156,0
-0.032,-0.137,1.032,0
-0.047,-0.165,1.027,0
-0.038,-0.191,1.235,0
-0.045,-0.139,1.229,0
-0.046,-0.183,1.157,0
-0.034,-0.156,1.294,0
-0.033,-0.194,1.289,0
-0.048,-0.142,1.161,0
-0.036,-0.114,1.249,0
-0.038,-0.172,1.156,0
-0.041,-0.13,1.104,0
-0.039,-0.14,1.206,0
-0.047,-0.156,1.104,0
-0.043,-0.154,1.277,0
-0.042,-0.177,1.111,0
-0.046,-0.118,1.045,0
-0.044,-0.164,1.218,0
-0.036,-0.165,1.268,0
-0.044,-0.17,1.017,0
-0.034,-0.172,1.043,0
-0.036,-0.13,1.027,0
-0.045,-0.198,1.271,0
-0.035,-0.169,1.17,0
-0.041,-0.11,1.256,0
-0.046,-0.122,1.291,0
-0.031,-0.158,1.075,0
-0.049,-0.16,1.04,0
-0.032,-0.186,1.027,0
-0.032,-0.173,1.078,0
-0.044,-0.166,1.122,0
-0.045,-0.152,1.217,0
-0.048,-0.146,1.103,0
-0.038,-0.191,1.297,0
-0.036,-0.114,1.161,0
-0.038,-0.199,1.259,0
-0.032,-0.195,1.194,0
-0.037,-0.158,1.275,0
-0.04,-0.176,1.26,0
-0.035,-0.152,1.229,0
-0.031,-0.126,1.201,0
-0.038,-0.115,1.034,0
-0.042,-0.114,1.213,0
-0.034,-0.198,1.071,0
-0.049,-0.193,1.042,0
-0.05,-0.192,1.183,0
-0.03,-0.143,1.078,0
-0.036,-0.199,1.123,0
-0.047,-0.106,1.082,0
-0.03,-0.161,1.233,0
-0.044,-0.166,1.287,0
-0.035,-0.17,1.274,0
-0.03,-0.113,1.239,0
-0.047,-0.162,1.003,0
-0.036,-0.166,1.076,0
-0.035,-0.177,1.148,0
-0.046,-0.193,1.163,0
-0.049,-0.114,1.083,0
-0.046,-0.173,1.253,0
-0.05,-0.177,1.195,0
-0.03,-0.177,1.113,0
-0.05,-0.197,1.3,0
-0.038,-0.182,1.249,0
-0.043,-0.119,1.218,0
-0.044,-0.12,1.188,0
-0.031,-0.186,1.224,0
-0.033,-0.119,1.086,0
-0.049,-0.143,1.034,0
-0.042,-0.129,1.256,0
-0.039,-0.131,1.138,0
-0.048,-0.141,1.111,0
-0.05,-0.159,1.007,0
-0.045,-0.102,1.045,0
-0.042,-0.189,1.087,0
-0.035,-0.102,1.181,0
-0.047,-0.123,1.124,0
-0.049,-0.185,1.197,0
-0.045,-0.196,1.193,0
-0.035,-0.194,1.218,0
-0.044,-0.142,1.002,0
-0.041,-0.168,1.276,0
-0.042,-0.115,1.048,0
-0.037,-0.132,1.06,0
-0.036,-0.177,1.226,0
-0.042,-0.174,1.29,0
-0.047,-0.134,1.291,0
-0.049,-0.113,1.041,0
-0.033,-0.187,1.156,0
-0.042,-0.165,1.093,0
-0.043,-0.136,1.093,0
-0.043,-0.112,1.174,0
-0.046,-0.14,1.007,0
-0.049,-0.133,1.212,0
-0.04,-0.136,1.042,0
-0.036,-0.132,1.165,0
-0.047,-0.17,1.217,0
-0.048,-0.132,1.163,0
-0.033,-0.175,1.263,0
-0.04,-0.147,1.048,0
-0.045,-0.127,1.116,0
-0.042,-0.167,1.023,0
-0.035,-0.114,1.264,0
-0.045,-0.151,1.262,0
-0.04,-0.191,1.0,0
-0.034,-0.128,1.146,0
-0.042,-0.119,1.177,0
-0.049,-0.133,1.03,0
-0.045,-0.192,1.132,0
-0.034,-0.109,1.027,0
-0.034,-0.141,1.035,0
-0.037,-0.186,1.056,0
-0.043,-0.123,1.005,0
-0.033,-0.102,1.042,0
-0.047,-0.125,1.113,0
-0.036,-0.119,1.285,0
-0.048,-0.109,1.118,0
-0.048,-0.144,1.174,0
-0.044,-0.111,1.175,0
-0.048,-0.173,1.007,0
-0.035,-0.158,1.15,0
-0.047,-0.132,1.247,0
-0.039,-0.179,1.109,0
-0.038,-0.188,1.003,0
-0.03,-0.195,1.185,0
-0.047,-0.2,1.219,0
-0.036,-0.122,1.113,0
-0.046,-0.192,1.099,0
-0.046,-0.106,1.071,0
-0.048,-0.138,1.187,0
-0.047,-0.198,1.217,0
-0.034,-0.118,1.02,0
-0.037,-0.149,1.018,0
-0.034,-0.145,1.229,0
-0.042,-0.183,1.058,0
-0.049,-0.188,1.075,0
-0.035,-0.153,1.282,0
-0.034,-0.157,1.075,0
-0.045,-0.153,1.114,0
-0.05,-0.169,1.011,0
-0.045,-0.129,1.132,0
-0.043,-0.194,1.115,0
-0.05,-0.111,1.257,0
-0.037,-0.125,1.073,0
-0.044,-0.142,1.2,0
-0.046,-0.122,1.126,0
-0.046,-0.166,1.17,0
-0.041,-0.162,1.122,0
-0.038,-0.187,1.216,0
-0.048,-0.16,1.209,0
-0.047,-0.175,1.056,0
-0.036,-0.106,1.174,0
-0.035,-0.154,1.223,0
-0.037,-0.167,1.266,0
-0.041,-0.137,1.056,0
-0.05,-0.108,1.195,0
-0.037,-0.123,1.101,0
-0.041,-0.102,1.146,0
-0.04,-0.147,1.062,0
-0.046,-0.107,1.258,0
-0.041,-0.146,1.135,0
-0.046,-0.184,1.058,0
-0.042,-0.128,1.242,0
-0.032,-0.101,1.119,0
-0.049,-0.141,1.273,0
-0.042,-0.123,1.025,0
-0.041,-0.161,1.274,0
-0.048,-0.154,1.161,0
-0.043,-0.14,1.254,0
-0.031,-0.168,1.112,0
-0.031,-0.184,1.047,0
-0.036,-0.13,1.164,0
-0.039,-0.158,1.29,0
-0.044,-0.151,1.151,0
-0.036,-0.163,1.276,0
-0.038,-0.142,1.161,0
-0.048,-0.108,1.039,0
-0.032,-0.162,1.261,0
-0.047,-0.15,1.278,0
-0.048,-0.129,1.189,0
-0.032,-0.104,1.061,0
-0.031,-0.112,1.27,0
-0.033,-0.101,1.026,0
-0.046,-0.185,1.134,0
-0.035,-0.117,1.14,0
-0.038,-0.101,1.012,0
-0.044,-0.116,1.012,0
-0.045,-0.134,1.148,0
-0.035,-0.13,1.23,0
-0.033,-0.137,1.159,0
-0.047,-0.16,1.004,0
-0.033,-0.108,1.016,0
-0.047,-0.186,1.228,0
-0.049,-0.199,1.159,0
-0.043,-0.103,1.067,0
-0.048,-0.182,1.039,0
-0.039,-0.149,1.159,0
-0.039,-0.159,1.04,0
-0.044,-0.192,1.11,0
-0.032,-0.193,1.165,0
-0.048,-0.184,1.265,0
-0.043,-0.106,1.292,0
-0.036,-0.199,1.179,0
-0.049,-0.134,1.158,0
-0.049,-0.104,1.11,0
-0.036,-0.15,1.137,0
-0.033,-0.177,1.292,0
-0.043,-0.191,1.047,0
-0.041,-0.16,1.03,0
-0.043,-0.105,1.276,0
-0.032,-0.196,1.131,0
-0.034,-0.156,1.174,0
-0.031,-0.183,1.063,0
-0.036,-0.124,1.238,0
-0.049,-0.144,1.09,0
-0.037,-0.122,1.187,0
-0.036,-0.171,1.233,0
-0.045,-0.164,1.021,0
-0.039,-0.101,1.144,0
-0.039,-0.169,1.199,0
-0.042,-0.154,1.009,0
-0.03,-0.114,1.243,0
-0.03,-0.149,1.262,0
-0.039,-0.185,1.242,0
-0.041,-0.125,1.122,0
-0.045,-0.144,1.066,0
-0.038,-0.174,1.17,0
-0.046,-0.135,1.012,0
-0.035,-0.122,1.107,0
-0.046,-0.169,1.137,0
-0.036,-0.185,1.05,0
-0.04,-0.104,1.107,0
-0.032,-0.184,1.29,0
-0.042,-0.158,1.168,0
-0.043,-0.144,1.188,0
-0.034,-0.14,1.161,0
-0.031,-0.106,1.21,0
-0.038,-0.117,1.244,0
-0.035,-0.146,1.038,0
-0.043,-0.177,1.189,0
-0.038,-0.112,1.178,0
-0.035,-0.199,1.284,0
-0.033,-0.163,1.087,0
-0.04,-0.194,1.198,0
-0.04,-0.179,1.081,0
-0.048,-0.116,1.013,0
-0.038,-0.155,1.194,0
-0.048,-0.169,1.018,0
-0.04,-0.112,1.151,0
-0.036,-0.14,1.189,0
-0.033,-0.124,1.082,0
-0.035,-0.199,1.094,0
-0.033,-0.143,1.197,0
-0.031,-0.103,1.072,0
-0.043,-0.147,1.075,0
-0.033,-0.161,1.004,0
-0.039,-0.157,1.278,0
-0.035,-0.173,1.11,0
-0.049,-0.116,1.07,0
-0.047,-0.124,1.041,0
-0.04,-0.131,1.037,0
-0.043,-0.136,1.097,0
-0.048,-0.172,1.11,0
-0.037,-0.161,1.089,0
-0.043,-0.167,1.038,0
-0.045,-0.157,1.188,0
-0.031,-0.172,1.284,0
-0.04,-0.131,1.105,0
-0.031,-0.146,1.146,0
-0.049,-0.146,1.286,0
-0.045,-0.161,1.203,0
-0.05,-0.128,1.054,0
-0.045,-0.12,1.043,0
-0.039,-0.157,1.111,0
-0.041,-0.12,1.017,0
-0.038,-0.196,1.265,0
-0.031,-0.102,1.173,0
-0.043,-0.122,1.218,0
-0.038,-0.166,1.145,0
-0.05,-0.191,1.04,0
-0.039,-0.141,1.188,0
-0.039,-0.167,1.003,0
-0.036,-0.17,1.282,0
-0.049,-0.149,1.204,0
-0.04,-0.138,1.227,0
-0.03,-0.148,1.222,0
-0.038,-0.173,1.293,0
-0.044,-0.11,1.075,0
-0.034,-0.19,1.293,0
-0.041,-0.111,1.178,0
-0.048,-0.185,1.28,0
-0.031,-0.197,1.222,0
-0.045,-0.128,1.022,0
-0.033,-0.143,1.077,0
-0.043,-0.153,1.289,0
-0.047,-0.182,1.001,0
-0.031,-0.119,1.242,0
-0.044,-0.139,1.013,0
-0.037,-0.175,1.22,0
-0.04,-0.105,1.147,0
-0.049,-0.143,1.243,0
-0.042,-0.174,1.027,0
-0.037,-0.139,1.273,0
-0.042,-0.183,1.217,0
-0.04,-0.163,1.044,0
-0.07,-0.087,1.117,1
-0.038,-0.149,1.122,0
-0.036,-0.168,1.122,0
-0.043,-0.168,1.171,0
-0.031,-0.157,1.204,0
-0.037,-0.116,1.052,0
-0.041,-0.121,1.009,0
-0.049,-0.15,1.244,0
-0.037,-0.137,1.195,0
-0.041,-0.15,1.095,0
-0.045,-0.142,1.202,0
-0.042,-0.165,1.059,0
-0.038,-0.189,1.282,0
-0.036,-0.182,1.09,0
-0.046,-0.131,1.19,0
-0.042,-0.102,1.058,0
-0.039,-0.128,1.274,0
-0.05,-0.111,1.192,0
-0.042,-0.104,1.068,0
-0.039,-0.19,1.016,0
-0.042,-0.189,1.198,0
-0.041,-0.175,1.096,0
-0.043,-0.175,1.122,0
-0.044,-0.193,1.295,0
-0.047,-0.125,1.159,0
-0.047,-0.137,1.191,0
-0.038,-0.119,1.137,0
-0.031,-0.152,1.128,0
-0.033,-0.17,1.106,0
-0.036,-0.101,1.062,0
-0.036,-0.176,1.163,0
-0.036,-0.175,1.204,0
-0.037,-0.142,1.022,0
-0.035,-0.114,1.102,0
-0.035,-0.194,1.025,0
-0.038,-0.176,1.243,0
-0.048,-0.188,1.031,0
-0.037,-0.142,1.007,0
-0.04,-0.126,1.226,0
-0.031,-0.158,1.294,0
-0.047,-0.11,1.169,0
-0.038,-0.119,1.071,0
-0.044,-0.178,1.142,0
-0.038,-0.109,1.167,0
-0.044,-0.168,1.125,0
-0.047,-0.153,1.1,0
-0.038,-0.118,1.032,0
-0.045,-0.168,1.06,0
-0.039,-0.176,1.248,0
-0.042,-0.112,1.015,0
-0.042,-0.16,1.22,0
-0.045,-0.145,1.036,0
-0.034,-0.144,1.038,0
-0.038,-0.168,1.194,0
-0.044,-0.105,1.281,0
-0.032,-0.149,1.135,0
-0.041,-0.196,1.18,0
-0.044,-0.155,1.111,0
-0.043,-0.101,1.261,0
-0.032,-0.1,1.269,0
-0.04,-0.147,1.163,0
-0.035,-0.178,1.207,0
-0.036,-0.117,1.182,0
-0.036,-0.185,1.267,0
-0.038,-0.193,1.241,0
-0.039,-0.1,1.084,0
-0.05,-0.191,1.02,0
-0.038,-0.196,1.292,0
-0.038,-0.155,1.064,0
-0.03,-0.199,1.085,0
-0.044,-0.17,1.182,0
-0.034,-0.158,1.256,0
-0.047,-0.106,1.208,0
-0.045,-0.15,1.031,0
-0.038,-0.102,1.085,0
-0.03,-0.101,1.21,0
-0.041,-0.137,1.072,0
-0.035,-0.195,1.265,0
-0.048,-0.189,1.154,0
-0.045,-0.102,1.141,0
-0.04,-0.106,1.287,0
-0.048,-0.167,1.098,0
-0.035,-0.194,1.254,0
-0.042,-0.167,1.295,0
-0.032,-0.159,1.258,0
-0.044,-0.168,1.131,0
-0.047,-0.118,1.133,0
-0.03,-0.156,1.041,0
-0.043,-0.118,1.092,0
-0.033,-0.123,1.078,0
-0.034,-0.187,1.21,0
-0.036,-0.13,1.194,0
-0.031,-0.216,1.443,1
-0.044,-0.183,1.039,0
-0.044,-0.183,1.008,0
-0.045,-0.117,1.082,0
-0.036,-0.127,1.038,0
-0.042,-0.153,1.079,0
-0.045,-0.196,1.01,0
-0.04,-0.112,1.06,0
-0.048,-0.194,1.118,0
-0.031,-0.182,1.084,0
-0.035,-0.103,1.293,0
-0.044,-0.157,1.177,0
-0.033,-0.159,1.099,0
-0.046,-0.183,1.057,0
-0.043,-0.146,1.124,0
-0.047,-0.148,1.168,0
-0.047,-0.162,1.09,0
-0.035,-0.13,1.149,0
-0.032,-0.161,1.218,0
-0.048,-0.198,1.041,0
-0.033,-0.118,1.097,0
-0.034,-0.192,1.271,0
-0.049,-0.166,1.264,0
-0.044,-0.191,1.025,0
-0.048,-0.101,1.11,0
-0.031,-0.431,1.855,1
-0.041,-0.123,1.078,0
-0.047,-0.165,1.126,0
-0.034,-0.161,1.284,0
-0.036,-0.191,1.099,0
-0.039,-0.115,1.217,0
-0.04,-0.143,1.29,0
-0.043,-0.18,1.201,0
-0.047,-0.193,1.088,0
-0.036,-0.127,1.177,0
-0.049,-0.13,1.279,0
-0.04,-0.117,1.132,0
-0.047,-0.191,1.226,0
-0.048,-0.142,1.204,0
-0.048,-0.112,1.116,0
-0.036,-0.107,1.237,0
-0.049,-0.187,1.035,0
-0.073,-0.508,0.849,1
-0.032,-0.137,1.236,0
-0.047,-0.108,1.153,0
-0.035,-0.14,1.034,0
-0.041,-0.107,1.064,0
-0.032,-0.125,1.019,0
-0.043,-0.101,1.102,0
-0.049,-0.163,1.135,0
-0.033,-0.149,1.133,0
-0.047,-0.18,1.187,0
-0.045,-0.15,1.077,0
-0.049,-0.117,1.016,0
-0.032,-0.112,1.168,0
-0.032,-0.158,1.27,0
-0.031,-0.199,1.03,0
-0.044,-0.106,1.159,0
-0.031,-0.196,1.284,0
-0.048,-0.189,1.154,0
-0.032,-0.184,1.101,0
-0.037,-0.114,1.054,0
-0.045,-0.198,1.13,0
-0.048,-0.108,1.218,0
-0.038,-0.132,1.23,0
-0.034,-0.118,1.091,0
-0.044,-0.187,1.067,0
-0.031,-0.191,1.131,0
